node,count,star,friends
U1cgU-ncfs07P4Qxwv3Hsg,175,4.23,2663
BBdRlIK_eeFhdl4EL1pLAw,670,4.03,1396
jkr3YVCEoRNKkxinUZpW6A,753,3.75,497
LYpevHzGdQMdH0l6UmVipA,90,3.93,142
jNsPTMmg9EcqY7q2Q-Rm6A,1005,3.77,1065
8QMRRcq9d2DHDdcWZ3kQAA,184,3.82,343
8wKZ9gJYJtTdSVWgW7Or6Q,1052,3.77,1463
Nukulm8uVSjn0zMWk_u4IA,232,3.97,1027
fEoBk3QxwDp38drtjndYhA,838,3.68,831
lJix8dFRFk4WvVpdRTyC0g,656,3.98,469
b-f19t1Tu0oAAhwWO1xp1g,120,3.69,121
eXOJ-ebVVX3ZbOOzcvpjzQ,227,3.9,98
qPGFtE9Qp7ABOoNJSXGuLg,96,3.93,1113
KtYgR2xmlqFO_1w5VQTryw,164,4.76,209
t903_es-gp3abvdrIQutQA,1048,3.76,1556
AwotTxzd_M5ZevluUUVkwQ,443,4.02,796
giTp6selkwIyZAdrvjPiAg,424,4.04,1900
TOj5yZZEwS3J3fLgo3V3yQ,1117,3.68,769
Vp14grGEIvYzmrsOdix4UQ,281,3.76,86
jLu6yboyCuNrzYCpCmcfSg,118,3.1,20
w-w-k-QXosIKQ8HQVwU6IQ,2741,3.24,6109
DS0Idr2XDhz5e7ZfSy0dYA,1501,3.64,2429
Nh03alEHDnzEQwjpCAFk3w,173,4.14,199
M9puGD3VU5FuhE60HklCvg,2400,3.22,3709
h2LtQ1s5X20d0yrdqUMJ0Q,1728,3.36,1860
aGgNm24n_jpgD52nhbJiHw,1099,3.55,896
UzxCvpCQDdoDwPomXHMUgw,291,3.36,108
qt3xFPEQ3kI9J7gRErQqHw,685,3.91,1735
qhLQ2DKuvxLiwyUMHAbzmQ,441,3.74,401
7ry0BGpQUzyHzFO1DefvYA,64,3.64,1483
QsM6BSlosKUpMnH9iAgvZA,774,3.95,330
TvyjBnEAe2JsQEtJ42KjIA,208,4.37,115
YslR3U1iwphOFYqvwSZ4cQ,716,4.07,1270
jI5grCzPrcpYgqtNVygWRQ,1201,3.8,2639
Uqv8B3vCJrT0_78HCCeokQ,351,3.77,423
CIT2QNZ_i4DGjTVz_SUieg,370,3.57,1263
XJQzP4TflroJ-asoIvHzSA,88,3.51,31
P3usQcIegPCl-cdH4IDirg,3238,3.5,2988
uNBCQ12gGQoJi8MKyrtMhg,739,3.71,1249
_eJ9pXiPKoObEWpI2MmlqA,1161,3.91,257
dIQnYbjf-rTxn5dQoRr0bg,1079,3.8,668
LCZSBQCIss8Aw3AXcdFSow,517,3.89,2924
E8z40nIghchINTwbBpPRiw,243,3.63,540
uMpWu7hSowxC2v25Nv9wbg,330,3.78,591
BsRhkiDWVVdRbaJcbbb47g,441,4.51,205
E7WxLpXaKef7xv6_qlSduA,83,3.82,65
s4O8baEyijx68SOrz668rg,287,4.02,591
Ep3KDgEF3_WApurnGRi3mA,400,3.78,234
F6WqpBvg8y5vVAFzh3SVsQ,8,3.88,954
HQTuvMrM4_MIWU1PSoKPDA,619,3.58,269
e3QEIZcXtsEnWiui-71TpQ,304,3.8,254
FXtFiNuUL7A5ODAoP9gSew,251,4.04,191
NpU44ANnUUNQWY4U0eUGvA,1037,3.41,910
DsHsuhUvyyW_75zFcJxkKw,1503,3.49,924
dbaZUumaG21x_6lXz8hRlw,108,3.52,383
ptLIFLUPwg3MYt-J62s3iA,554,3.96,235
XrCjnxqBwfl1Ztn7i7ZLng,192,3.97,26
EP8rQdAcvfxx2hfXQevpEg,557,3.15,198
cQViDIwmTUiy95t1ban1lw,284,3.5,212
jqWQN0GIjG1165G--R0JLw,1618,3.88,872
H2WhI7u2Zc-ozPnKBvhWwQ,1144,3.68,1674
Vx-l5rI0xAiN4SeBonrgkw,432,3.56,1319
pSoe4XBftnJiTgG1fPw52g,622,3.52,106
N4K69ZdyU-B8NzVYxwjK0A,824,3.82,1941
JapsODq2leyIn5JTgjOvkQ,503,3.62,623
tw_UfR34h9a90PKhVu-WiQ,1247,4.06,1241
AhODtFiXWo2t6UY9ejhajw,117,3.94,187
v7DwnrjzuTk7pXmuBPZnsg,39,4,112
R-vi4B1lvQFBuC1freQnYQ,180,3.95,169
HCP1pR_44Pw5_BiWAp47-Q,613,3.94,2787
9UfSYmV60_a0fQy4gaN3Iw,285,3.16,325
hqojrGeufv6qYpN00R-OsA,1748,3.58,358
OHuhVZepnerS6aQ0-5FnyA,132,4.02,480
eXPjio3AjM0gjSyXyCZJmg,230,3.73,131
FKyQWTe-yrm1tRTRveurkA,441,3.3,155
psvC7bj9A5Sn0NU3QVvE8Q,1910,3.81,613
sCiWf7Kai0t-x25CAz2DEQ,1094,3.65,129
x1paA3aUHJTurbtFkBSOGg,1274,3.32,1591
peuxbSQwXed-81cSqL7Ykw,1590,4.22,6725
HVgEb9rPRk1FGFr4jBLlkQ,22,4.14,23
ilesK4CRarjiblkxUDL_tQ,152,3.93,56
Dd6ElS2Cng3Qag_h4IQC-Q,1850,4.06,1014
Ha_szGjVV6kRm3yEMAzAjg,153,3.54,290
dqTIUYhLjixBSg4-1q0Isw,250,4.04,141
1D5EQITb4hOzPMZT8gDPQQ,359,3.91,134
InF1h_4LvMc9hwRUMDm5QA,864,3.55,491
Qq_fV6NFDnu7sKuScVS5Gg,891,3.83,284
NhAJ4Fv4xDkWJYo85Y3yOQ,156,4.22,98
0ffCSLiWCIls0KOOnGwOWg,102,4.18,576
gP4krxEM93II-mVaf6348Q,160,3.59,51
ZKlOnMidHbjqmCaeb5utyw,124,3.38,64
6XCZoufB_S-sY6vsxMGd8Q,715,3.63,1432
3zBJUlWtPNoZ0uN83ODbyg,165,3.52,58
xeK8j2kcxC9xL6eFQV5WWw,1096,3.94,239
_H1VvAk65d2z-2-XuLHkmw,1462,3.69,480
sF0FI1W1Sn9NaWn8XmpdBg,84,3.46,237
N8j2-22fGnRFDXGo16pNwQ,537,4.06,441
Ph7YqjVrt9Xp6iDZwen1Fg,236,3.06,91
B7ecAeAIrXg7sgmabS38pg,2605,3.88,5776
7WssA6jbxkr1Yk6slHOyDw,287,3.91,94
ezRFcpUlRagvwEkJjH7vHw,194,3.04,63
6eXpHzfFCEnRvelmTqs7ng,194,3.99,105
G-KKZ_DT1jAF_gNUlGFFQg,270,3.39,226
X60MhC89BL--J13kXdV0cg,977,3.67,548
pLlRrcoDrzX7QSlTTcG0ow,641,4.13,763
jqchK9BkZyNDPyHEUvVMgg,28,3.64,74
TQY03QqnBzTTALx-EI6Pmg,379,3.78,601
x3sWIDL6zJgGHMTfpwi3YQ,235,3.83,88
DbBwNGBEyKOW9nK3VeX_OQ,140,3.65,67
nsObYX9QLQ8V4bIxk4zjuw,365,3.65,294
JVKk_NbM6NjTiA9aKs2bUQ,327,3.62,105
9akppeqi5dnaIqPyJ75aCw,2372,3.71,1417
6rvaULevZEp2OM_b7cxFeg,705,4.13,909
ya3mbvTaymecfrTc08SxhQ,1903,3.72,1066
TPqPyYhuZT-KpHN6ff5lig,146,3.94,1016
DDoqRoZfqI7tVKuzUFAEsA,54,3.89,311
GoXNUJb1TRKh7L1Tv74RLg,164,3.55,289
jfpmTTJ7OOhGOMnjYFOyEQ,148,4.04,194
QmH5O1JHDOBvUqzr4vz5-Q,414,3.93,1840
R1lDvyy5h_lu-6mDZevKsA,217,3.71,56
yy_KQA1FtwilaG-7LB4BgA,881,3.67,252
_p5ydZPNMkyTJoPtE0QUJw,132,4.1,176
dgMe18c7zU5jk4TwSmIzVA,381,3.99,858
s85ov2JmELYoW2lwwmkVUg,885,3.53,860
b_WfCL7Vulgd0HyUmyMpsQ,711,4.01,766
8DEyKVyplnOcSKx39vatbg,835,3.95,6124
bfDzZWI2cldhOYQlgFKoJw,312,3.94,389
jFYdxLQZIRbHBoQMVEL1SQ,100,3.96,30
rsE-G9GWwZdB5B9ptnZPsg,143,3.85,53
fbpjEkaALuGJo_dCYWPYRQ,1672,4.41,1824
zUKeZNu4tCG56xjwWH54Vw,2877,4.13,1782
Tvk5HuAzmYDJPN9d6fBiiA,1049,3.74,186
51L_ZQseHtoly-CUiORFqg,73,4,83
4LzliYjkXYay9gOyy50-ng,264,4.08,208
rt3PC7WCgCKsoufmQJELfw,1077,3.7,1990
Ult681KMSYmgJZBGYlhFwg,1125,4.25,1083
mBruzuCXfVQ3gug8H7EgdA,1241,3.74,908
RBZ_kMjowV0t6_nv2UKaDQ,1035,4.32,4276
TJMgOTcm2ShyOpablSYbXA,780,3.94,2797
CbmNBkKa9QKNxPiN_whFUw,115,3.71,314
wh4_AwDV2NSsZ-LEmNWffg,946,3.85,1465
VDwOwhrNZE5Ard-91TH-wA,56,4.04,211
rCx7tb3toOJUsvdOeqYY0g,1217,3.78,2922
jyz8-hAPGRjurBVp9DST9A,347,3.82,635
Rds3cd5y083VBpo6gb9T_Q,259,3.67,697
bXmJD9Xcr8H1wgIkjC1Blw,460,3.47,1062
a3NftntmmDwUpnm93SUDqg,160,3.33,673
zwLq4aVDSH7HyMbVjKfkRg,2117,4.29,1114
2zs2mt6c5plfyf6PdDrnnw,1157,3.83,2340
OWnYWg8L67W-moQJkjrXPQ,520,3.66,150
dpEtyfB2o7MH1Mc_Ygoolg,389,3.89,918
SAW7AB1y0lJXMHWD5V8vZA,171,2.61,401
XDTlTEtcirOomctSVsvxTw,93,3.9,100
WjHUSPZM7qW7BW7MdMiXEA,72,3.95,268
uTSGqJGFwngSLTSckILesw,256,4.12,139
582iTyqKkoHeBFPMJuQEJw,319,3.88,195
iisPXquP3wZ3Nu9u78pWcw,179,3.72,462
MxaKSTr4qVj5XtRvbami6g,447,4.19,468
dogj4NNVp-UcJhB4GAMpRA,283,4.27,685
A1s0L-5K8x1LPu3Iodt0Xw,248,3.99,560
hZxmfGMDiWEm81kYBaMWsQ,278,3.78,236
6WvriluR1yhXjBsZm_o-ew,115,3.71,22
K00vevWekHhhIE5jbr37Nw,288,4.37,727
xVVPna8jYyCE0wXutPJBeQ,194,3.35,172
VbrRjksuNBcjgE4mdkAoCQ,193,3.5,549
IBrL-6twlZmQBGLdV2DQiw,1266,3.99,249
wjR3wbFfjz2thNlKKZc7aA,894,3.87,502
JSPE5bMOg6rAKvKVEdfIXw,542,3.86,261
z6YyNAbXoZIHUuuf7unbJg,218,4,181
clFazux_zYHp8H3icZwB5w,199,3.72,139
o4tYl3Hz0oDfpNn4k02DCw,1708,4.01,3900
P3onMWiIYufwVxHhX7BKXQ,163,4.11,147
5XsVXyHr95m8A07IVrqG7Q,123,4.1,335
rkK96l5UfI4Z_X7o7VuYCg,155,3.05,259
KmqivnDXe3mVjBtp9ZxkOQ,492,3.79,435
pTfw8xWpDVdIUt0qVztzOA,305,3.92,989
FZJuFAyZEvrEKR_HHRcBqg,432,3.44,283
xe9mhnlofGpXmFP1L5yrCg,459,3.78,205
tovDQLmW7cb_4oPprWsxWA,221,4.67,918
rg8gO0JL2h9O4FKEYjfrPQ,278,3.57,619
iM65_UObxBvexo50FiSYhg,1245,3.25,1145
uZdFsE_aHbFBChgN6Xa8tw,1921,3.92,867
qFxytBrCr8jDpvKidZ2Vrw,691,3.87,1502
5mG2ENw2PylIWElqHSMGqg,705,3.79,3447
YrQsJH1tRl3AowTbdGLD6w,126,4.28,248
chG58EhXagCSvub2-a73RA,1394,4.26,1938
ls9Z1mRQ9m4sYG4f-WzoUA,474,4.28,1234
z3r5-Pt8En31K-Tg_cMDZw,42,3.06,36
GqHrL09yyKXq1OHa8DhDPQ,671,3.6,1230
zUGNL2kbzomjtB9YMzpY6g,235,3.55,206
wEE-YMx5pmSuagLtNxMPKA,2000,3.85,8087
cufhYFdyrUAt4SWe-m0grQ,2422,3.75,6232
bdenOEWX0Y1Yld5qNQ1QKA,385,4,3240
bpNI5D5-om3PnKhDLzppXA,714,4.07,355
jrMxBHW3SlUGVGYWvPsHWA,1553,3.31,5469
2NWKoTSkkF-s80oxPjHZSw,193,4.58,1210
36Vr9BASkR2v9NKNoZtiSA,998,3.82,1372
hVXJ8ag9djpzQqvd6jvNTw,991,3.99,547
J4CUMn4qVOX5UChuVRbKxA,197,3.64,450
1GsJLHGsAJIpbTyRAULt4A,230,3.92,1883
8hLW_Vfopuu-HOLhTYgOWQ,65,3.11,15
WOWnFwvuu-IFJaA_oHwPqw,201,4.11,624
6yxDQ-qhXGwrk97Qd5b4GQ,238,3.75,213
GmQR50bIII7gDNRYEgfXfA,1770,4.17,1286
2Gy7OX3zFVfNeeHLhmpzJw,576,3.87,2736
TVh4dL0lArYXkSJ6WWh_Vg,189,3.7,332
5bgsQymr8HDT3tyC1N3Uhg,989,3.64,2148
2Cm5qJskx-wtfglGuM_GUw,156,3.84,466
jVYzrVblDFSuL3GHtt8ZSA,1030,3.99,2771
fT-D4Ayjv-aAyLQC8ErvYQ,642,4.17,469
JiqUeiXgugNrmvJEOx7NyA,422,4.01,959
k0HPyDqzf7NuzGk9p570nw,345,3.65,612
aKDe5qvoYT_1jdMOalehmQ,128,3.82,54
k0FKn68kcbmz2ycSUL-4Yg,50,4.04,56
zJllycdWnZiAeYHAGgju-w,258,4.01,660
03RJcIDcNwH4WQmqjIvwIw,1024,3.89,952
qk82zEhpk9d72Tz4qYlluA,151,3.43,722
SQKSndxx4I5Pr9bSDL7VcQ,88,3.29,124
l0-VQ8nA_oijpKlRB7dkow,1498,4.2,2466
QMqSgBqSrlRhz2B0UiORjw,589,3.87,3594
4EkDs9ZvbnmwGhmm6bGH7A,1666,3.68,807
OSzSzIxLnTQ1tsAwoDoQqg,262,4.2,342
lu0td3A2uIT6gbl2dAkljg,138,3.71,116
3roJp-RoqKVoMgdtuJFM9Q,684,3.81,595
3kJ9uPDDD-l8Kri-TfAmng,65,4.03,314
UH6RCH9K1o2VW3CU8PY5iQ,905,3.77,1380
_4UfWQ1tqiGnBIHTymFMQA,123,3.85,106
8dWVRK9v6TrhD-63TTEoIw,338,3.77,2684
7Ek4da_Btvznc4Q4S0_Bag,440,3.95,158
wCtf5_zG8EpWiBp_Oi7P0g,1697,3.52,2040
WT8aIJxPmLfqex3aLtK75Q,298,3.6,74
-3i9bhfvrM3F1wsC9XIB8g,747,4.14,568
Oi1qbcz2m2SnwUeztGYcnQ,1371,3.62,10072
IzJ36jX6V6ky5BtoN-Agng,1861,4.34,5435
BIdFgt_4owlS1VUcTuZ4fA,822,3.71,623
qKgy1I7PcGTh9hd5ujhPNg,282,3.82,102
08gMkDtib8IIWpDUjD40zg,218,3.06,953
2PYxmh4hYRo6Mfc1WniqIw,234,3.85,1754
pCkhnpWLQkD3ga9gdEw21Q,158,3.69,68
ZbOK_2m4kifew3lzTep1yQ,117,3.99,1890
XenvImjIJ4Rj73YlcFZzOw,183,3.45,149
xLldDRZe1DCTY-05-OIauA,565,3.38,838
Bp9wc211LRKGCUd7rY1J2g,475,3.75,472
0JOY3EZh_BfD_n3MvqWAEA,519,3.72,2713
5rmEJbcwwo5GhTi0AWpqWA,257,4.32,728
zxF7vwh32ccSN3CbCMlalw,563,4,1453
eigZw_Tn4TWJPSZ9UO9Auw,896,3.43,3724
XA6O4iTofM-6Y7Fyq135RQ,238,3.51,354
tipQmXdg181T4NvxrXPjFg,183,3.52,3008
