node,count,star,friends
bOa-mcGetw56s2tI1K0nfg,43,4,85
JRMIB3YI-rwnL_t0kr_Qsg,132,4.63,615
5aJxaiYyOOaNwZwXEmimzw,1,5,29
1GH6Hnh6jLfCT951zmcUYw,548,3.84,3499
JiwV9cp8Ue057efZSm90gg,110,3.94,451
sCOjoM_buXFVrnAFLVYktA,581,4.23,1141
q2vt96WEQ7_pnCmMYbSzjg,53,3.45,3031
_KXwUwtzl2vT9tgq14zc1g,45,3.83,170
HZS3Hg4vmhlqdzuc-5a5Aw,182,3.65,28
TPP8vmaB209eIbdOwxiqCA,295,3.31,111
5OxozmXs33HzUune6D3odw,5,4,100
Ao2ZuRBcYzzujAH7knS2kg,120,4.39,373
